x,y,desired_speed
8.140203641840325,-9.777894458679624,2256.78735891467
8.162229679914507,-9.7969247071831,2267.5319119145065
8.184649257629015,-9.815020243436328,2278.072567032469
8.20556383390118,-9.831989113193739,2288.4166167536046
8.22544541742054,-9.848437526448434,2298.5742705569755
8.2455731431513,-9.863549231349081,2308.558654915664
8.265933320452005,-9.877675994267959,2318.3858132967716
8.284058468662742,-9.888936286951829,2328.074706161415
8.301304710844125,-9.89728556876047,2337.6472109647316
8.320742587692557,-9.905526582283986,2347.128122155876
8.339201215323715,-9.912787961014068,2356.5451511780216
8.359770929023407,-9.917892696931435,2366.9102032560877
8.381997190218087,-9.923046937316577,2377.906367825667
8.404987053057502,-9.927794353816969,2389.243820695378
8.428254948293901,-9.933094736453716,2400.6598240468647
8.450881752771792,-9.939388430264582,2411.918726434799
8.471354943165903,-9.945969034659214,2422.648319422456
8.49375771737394,-9.953904239602343,2432.6189939092596
8.515782699445836,-9.960501480096264,2441.62531017364
8.536958095582966,-9.968294770603203,2449.4859978730374
8.557047838226978,-9.97713809245019,2456.043956043899
8.58077320255397,-9.987408014331558,2461.16625310168
8.603156085217162,-9.997789186141699,2464.744126840844
8.62529002310656,-10.008518364857661,2466.692984434862
8.646718902349686,-10.018432129970497,2466.952402436216
8.66897687480945,-10.029577062083034,2465.486126776392
8.691295136355224,-10.040527924249389,2462.2820727658864
8.714246652925237,-10.052578204798163,2457.352325094203
8.73470993224845,-10.067416778400117,2450.7331378298545
8.753514121022265,-10.0833946248302,2442.4849344203617
8.770067455064401,-10.098687177644788,2432.6923076922512
8.785940454420311,-10.112263578996037,2421.46401985106
8.802690484559339,-10.125365034931994,2408.9330024813335
8.817967519273244,-10.137112347739338,2395.256356546623
8.833671990596278,-10.1487919833936,2380.6153523894905
8.851863740425564,-10.159695112023122,2365.2154297315037
8.872778859572156,-10.170367092951647,2349.28619767324
8.890494104176588,-10.179847662048719,2333.0814346942834
8.909063254576502,-10.190539008393026,2316.879088653228
8.926822109140302,-10.202018061838059,2300.9812767876747
8.944126390413452,-10.215231389334138,2285.714285714232
8.961160281405931,-10.227480041887203,2271.428571428519
8.978325711747827,-10.239166394209336,2257.142857142804
8.997157003983821,-10.25028542415979,2242.857142857091
9.01656557555284,-10.262669422773914,2228.5714285713766
9.03414574241667,-10.27583286906648,2214.2857142856624
9.053938860308477,-10.288597984502921,2199.413489736019
9.07468980832935,-10.300857548911747,2184.164222873849
9.092167341579415,-10.313080700014838,2168.732935584943
9.111359950654808,-10.32568835641678,2153.3002036894745
9.132984785926947,-10.338944874749128,2138.032156942007
9.153614215690922,-10.351080910065333,2123.0804790314864
9.1730974479861,-10.36229290264446,2108.582407581246
9.193766632726938,-10.373243349704616,2094.6607341490053
9.214832436019414,-10.383992963505776,2081.4238042268703
9.237683030632503,-10.394665995998407,2068.9655172413313
9.258771999145488,-10.403962311226453,2057.3653265532653
9.281203975084377,-10.414670027809365,2046.6882394579359
9.303279776765208,-10.425548654334465,2036.984817184992
9.325207719620373,-10.435729327822362,2028.2911748984693
9.345169073019598,-10.443895656318146,2020.6289816967874
9.3653721753837,-10.451766516191743,2014.0054606127553
9.386362441363893,-10.45966123648068,2008.4133886135642
9.407222954486032,-10.468375615673711,2003.8310966007937
9.427599073502803,-10.477470780448902,2000.2224694104095
9.450557993233849,-10.487675881875964,1997.5369458127614
9.471360757282387,-10.49884376845425,1995.7095185125866
9.4888754504362,-10.511860843673642,1994.6607341490078
9.505401952500378,-10.527681618329554,1994.2966932955344
9.520829187152358,-10.545070010122839,1994.5090504600605
9.535291648253484,-10.56337489898609,1995.1750140848674
9.548836696098546,-10.580561458846931,1996.1573465466215
9.566347585394185,-10.597108762157198,1997.3043641563756
9.586424869076707,-10.615636181219577,1998.4499371595682
9.603680604016422,-10.63444752565406,1999.4134897360238
9.621572208307208,-10.652748974465615,1999.9999999999534
9.641681480250996,-10.669900951568685,1999.9999999999534
9.660433731143936,-10.687688737760821,1999.9999999999534
9.679115513752,-10.706001844633418,1999.9999999999534
9.701720181940756,-10.722987323159323,1999.9999999999534
9.724884766884516,-10.73853108787407,1999.9999999999534
9.748571204980378,-10.750875334453431,1999.9999999999534
